-0.838491169;;-0.853782575;;;-0.838491169
-0.83669218;;-0.852149307;;;-0.83669218
-0.834884117;;-0.850507697;;;-0.834884117
-0.833067001;;-0.848857758;;;-0.833067001
-0.83124085;;-0.847199509;;;-0.83124085
-0.829405685;;-0.845532965;;;-0.829405685
-0.827561526;;-0.843858141;;;-0.827561526
-0.825708393;;-0.842175056;;;-0.825708393
-0.823846305;;-0.840483725;;;-0.823846305
-0.821975284;;-0.838784164;;;-0.821975284
-0.820095348;;-0.837076391;;;-0.820095348
-0.818206519;;-0.835360422;;;-0.818206519
-0.816308818;;-0.833636274;;;-0.816308818
-0.814402264;;-0.831903963;;;-0.814402264
-0.812486878;;-0.830163508;;;-0.812486878
-0.810562681;;-0.828414924;;;-0.810562681
-0.808629695;;-0.826658229;;;-0.808629695
-0.806687939;;-0.82489344;;;-0.806687939
-0.804737436;;-0.823120574;;;-0.804737436
-0.802778205;;-0.821339649;;;-0.802778205
-0.800810269;;-0.819550683;;;-0.800810269
-0.798833649;;-0.817753692;;;-0.798833649
-0.796848366;;-0.815948694;;;-0.796848366
-0.794854441;;-0.814135707;;;-0.794854441
-0.792851897;;-0.812314749;;;-0.792851897
-0.790840755;;-0.810485838;;;-0.790840755
-0.788821037;;-0.808648991;;;-0.788821037
-0.786792765;;-0.806804226;;;-0.786792765
-0.78475596;;-0.804951562;;;-0.78475596
-0.782710646;;-0.803091017;;;-0.782710646
-0.780656843;;-0.801222608;;;-0.780656843
-0.778594574;;-0.799346355;;;-0.778594574
-0.776523863;;-0.797462275;;;-0.776523863
-0.77444473;;-0.795570387;;;-0.77444473
-0.772357199;;-0.793670709;;;-0.772357199
-0.770261292;;-0.791763261;;;-0.770261292
-0.768157033;;-0.78984806;;;-0.768157033
-0.766044443;;-0.787925126;;;-0.766044443
-0.763923546;;-0.785994477;;;-0.763923546
-0.761794365;;-0.784056132;;;-0.761794365
-0.759656923;;-0.782110111;;;-0.759656923
-0.757511242;;-0.780156432;;;-0.757511242
-0.755357347;;-0.778195114;;;-0.755357347
-0.753195261;;-0.776226177;;;-0.753195261
-0.751025006;;-0.77424964;;;-0.751025006
-0.748846608;;-0.772265522;;;-0.748846608
-0.746660088;;-0.770273843;;;-0.746660088
-0.744465472;;-0.768274622;;;-0.744465472
-0.742262782;;-0.766267878;;;-0.742262782
-0.740052043;;-0.764253632;;;-0.740052043
-0.737833279;;-0.762231903;;;-0.737833279
-0.735606513;;-0.760202711;;;-0.735606513
-0.733371771;;-0.758166076;;;-0.733371771
-0.731129075;;-0.756122017;;;-0.731129075
-0.728878451;;-0.754070556;;;-0.728878451
-0.726619922;;-0.752011711;;;-0.726619922
-0.724353514;;-0.749945503;;;-0.724353514
-0.72207925;;-0.747871952;;;-0.72207925
-0.719797157;;-0.745791078;;;-0.719797157
-0.717507257;;-0.743702903;;;-0.717507257
-0.715209577;;-0.741607446;;;-0.715209577
-0.71290414;;-0.739504727;;;-0.71290414
-0.710590973;;-0.737394769;;;-0.710590973
-0.7082701;;-0.73527759;;;-0.7082701
-0.705941546;;-0.733153212;;;-0.705941546
-0.703605336;;-0.731021656;;;-0.703605336
-0.701261497;;-0.728882942;;;-0.701261497
-0.698910053;;-0.726737091;;;-0.698910053
-0.696551029;;-0.724584125;;;-0.696551029
-0.694184452;;-0.722424065;;;-0.694184452
-0.691810347;;-0.720256931;;;-0.691810347
-0.68942874;;-0.718082745;;;-0.68942874
-0.687039656;;-0.715901528;;;-0.687039656
-0.684643122;;-0.713713302;;;-0.684643122
-0.682239163;;-0.711518088;;;-0.682239163
-0.679827806;;-0.709315907;;;-0.679827806
-0.677409077;;-0.707106781;;;-0.677409077
-0.674983002;;-0.704890732;;;-0.674983002
-0.672549606;;-0.702667781;;;-0.672549606
-0.670108918;;-0.70043795;;;-0.670108918
-0.667660963;;-0.698201262;;;-0.667660963
-0.665205767;;-0.695957737;;;-0.665205767
-0.662743358;;-0.693707398;;;-0.662743358
-0.660273761;;-0.691450266;;;-0.660273761
-0.657797005;;-0.689186365;;;-0.657797005
-0.655313115;;-0.686915715;;;-0.655313115
-0.652822118;;-0.684638341;;;-0.652822118
-0.650324042;;-0.682354262;;;-0.650324042
-0.647818914;;-0.680063503;;;-0.647818914
-0.645306761;;-0.677766085;;;-0.645306761
-0.64278761;;-0.675462031;;;-0.64278761
-0.640261488;;-0.673151363;;;-0.640261488
-0.637728423;;-0.670834105;;;-0.637728423
-0.635188442;;-0.668510278;;;-0.635188442
-0.632641573;;-0.666179906;;;-0.632641573
-0.630087844;;-0.663843011;;;-0.630087844
-0.627527281;;-0.661499617;;;-0.627527281
-0.624959914;;-0.659149746;;;-0.624959914
-0.622385769;;-0.656793421;;;-0.622385769
-0.619804875;;-0.654430665;;;-0.619804875
-0.617217259;;-0.652061501;;;-0.617217259
-0.61462295;;-0.649685953;;;-0.61462295
-0.612021976;;-0.647304044;;;-0.612021976
-0.609414365;;-0.644915798;;;-0.609414365
-0.606800146;;-0.642521236;;;-0.606800146
-0.604179346;;-0.640120384;;;-0.604179346
-0.601551994;;-0.637713264;;;-0.601551994
-0.598918119;;-0.6352999;;;-0.598918119
-0.596277748;;-0.632880317;;;-0.596277748
-0.593630912;;-0.630454536;;;-0.593630912
-0.590977638;;-0.628022582;;;-0.590977638
-0.588317955;;-0.62558448;;;-0.588317955
-0.585651893;;-0.623140252;;;-0.585651893
-0.582979479;;-0.620689924;;;-0.582979479
-0.580300743;;-0.618233517;;;-0.580300743
-0.577615715;;-0.615771058;;;-0.577615715
-0.574924422;;-0.61330257;;;-0.574924422
-0.572226895;;-0.610828076;;;-0.572226895
-0.569523163;;-0.608347602;;;-0.569523163
-0.566813254;;-0.605861172;;;-0.566813254
-0.564097199;;-0.60336881;;;-0.564097199
-0.561375026;;-0.600870539;;;-0.561375026
-0.558646766;;-0.598366386;;;-0.558646766
-0.555912447;;-0.595856374;;;-0.555912447
-0.5531721;;-0.593340528;;;-0.5531721
-0.550425755;;-0.590818873;;;-0.550425755
-0.54767344;;-0.588291432;;;-0.54767344
-0.544915186;;-0.585758232;;;-0.544915186
-0.542151023;;-0.583219296;;;-0.542151023
-0.53938098;;-0.580674651;;;-0.53938098
-0.536605089;;-0.578124319;;;-0.536605089
-0.533823378;;-0.575568327;;;-0.533823378
-0.531035878;;-0.5730067;;;-0.531035878
-0.52824262;;-0.570439462;;;-0.52824262
-0.525443633;;-0.56786664;;;-0.525443633
-0.522638948;;-0.565288257;;;-0.522638948
-0.519828595;;-0.562704339;;;-0.519828595
-0.517012606;;-0.560114912;;;-0.517012606
-0.514191009;;-0.55752;;;-0.514191009
-0.511363837;;-0.55491963;;;-0.511363837
-0.508531119;;-0.552313827;;;-0.508531119
-0.505692886;;-0.549702616;;;-0.505692886
-0.50284917;;-0.547086022;;;-0.50284917
-0.5;;-0.544464072;;;-0.5
-0.497145408;;-0.541836791;;;-0.497145408
-0.494285425;;-0.539204205;;;-0.494285425
-0.491420082;;-0.53656634;;;-0.491420082
-0.48854941;;-0.533923221;;;-0.48854941
-0.48567344;;-0.531274874;;;-0.48567344
-0.482792203;;-0.528621326;;;-0.482792203
-0.47990573;;-0.525962601;;;-0.47990573
-0.477014053;;-0.523298727;;;-0.477014053
-0.474117204;;-0.52062973;;;-0.474117204
-0.471215212;;-0.517955634;;;-0.471215212
-0.468308111;;-0.515276468;;;-0.468308111
-0.465395931;;-0.512592256;;;-0.465395931
-0.462478705;;-0.509903025;;;-0.462478705
-0.459556463;;-0.507208802;;;-0.459556463
-0.456629237;;-0.504509613;;;-0.456629237
-0.45369706;;-0.501805484;;;-0.45369706
-0.450759963;;-0.499096442;;;-0.450759963
-0.447817977;;-0.496382513;;;-0.447817977
-0.444871135;;-0.493663724;;;-0.444871135
-0.441919469;;-0.490940101;;;-0.441919469
-0.438963011;;-0.488211672;;;-0.438963011
-0.436001792;;-0.485478462;;;-0.436001792
