points : 1024
rounding: 32
-0.998304941;;;-0.91908344;;;;;;;;;-0.998304941;;;-0.91908344;;;-0.998367583;;;-0.997930263;;;-0.997694533
-0.998126687;;;-0.91778078;;;;;;;;;-0.998126687;;;-0.91778078;;;-0.998195914;;;-0.997712622;;;-0.997452115
-0.997939531;;;-0.916468168;;;;;;;;;-0.997939531;;;-0.916468168;;;-0.998015672;;;-0.997484116;;;-0.997197597
-0.997743476;;;-0.915145617;;;;;;;;;-0.997743476;;;-0.915145617;;;-0.997826859;;;-0.997244748;;;-0.996930982
-0.997538523;;;-0.913813142;;;;;;;;;-0.997538523;;;-0.913813142;;;-0.997629477;;;-0.99699452;;;-0.996652274
-0.997324674;;;-0.912470758;;;;;;;;;-0.997324674;;;-0.912470758;;;-0.997423526;;;-0.996733434;;;-0.996361476
-0.997101931;;;-0.911118478;;;;;;;;;-0.997101931;;;-0.911118478;;;-0.997209009;;;-0.996461494;;;-0.996058591
-0.996870295;;;-0.909756318;;;;;;;;;-0.996870295;;;-0.909756318;;;-0.996985928;;;-0.996178703;;;-0.995743623
-0.99662977;;;-0.908384292;;;;;;;;;-0.99662977;;;-0.908384292;;;-0.996754284;;;-0.995885063;;;-0.995416576
-0.996380356;;;-0.907002415;;;;;;;;;-0.996380356;;;-0.907002415;;;-0.99651408;;;-0.995580578;;;-0.995077454
-0.996122057;;;-0.905610702;;;;;;;;;-0.996122057;;;-0.905610702;;;-0.996265317;;;-0.995265252;;;-0.994726261
-0.995854874;;;-0.904209169;;;;;;;;;-0.995854874;;;-0.904209169;;;-0.996007999;;;-0.994939087;;;-0.994363002
-0.995578811;;;-0.90279783;;;;;;;;;-0.995578811;;;-0.90279783;;;-0.995742126;;;-0.994602087;;;-0.99398768
-0.995293869;;;-0.901376701;;;;;;;;;-0.995293869;;;-0.901376701;;;-0.995467701;;;-0.994254256;;;-0.9936003
-0.99500005;;;-0.899945797;;;;;;;;;-0.99500005;;;-0.899945797;;;-0.995184727;;;-0.993895598;;;-0.993200867
-0.994697358;;;-0.898505134;;;;;;;;;-0.994697358;;;-0.898505134;;;-0.994893206;;;-0.993526116;;;-0.992789386
-0.994385796;;;-0.897054727;;;;;;;;;-0.994385796;;;-0.897054727;;;-0.99459314;;;-0.993145815;;;-0.992365862
-0.994065366;;;-0.895594592;;;;;;;;;-0.994065366;;;-0.895594592;;;-0.994284532;;;-0.992754699;;;-0.991930299
-0.99373607;;;-0.894124745;;;;;;;;;-0.99373607;;;-0.894124745;;;-0.993967385;;;-0.992352771;;;-0.991482704
-0.993397913;;;-0.892645202;;;;;;;;;-0.993397913;;;-0.892645202;;;-0.993641702;;;-0.991940037;;;-0.991023081
-0.993050896;;;-0.891155978;;;;;;;;;-0.993050896;;;-0.891155978;;;-0.993307485;;;-0.991516501;;;-0.990551437
-0.992695023;;;-0.889657091;;;;;;;;;-0.992695023;;;-0.889657091;;;-0.992964737;;;-0.991082167;;;-0.990067776
-0.992330297;;;-0.888148556;;;;;;;;;-0.992330297;;;-0.888148556;;;-0.992613461;;;-0.99063704;;;-0.989572106
-0.991956722;;;-0.88663039;;;;;;;;;-0.991956722;;;-0.88663039;;;-0.99225366;;;-0.990181125;;;-0.989064431
-0.9915743;;;-0.885102608;;;;;;;;;-0.9915743;;;-0.885102608;;;-0.991885338;;;-0.989714428;;;-0.988544758
-0.991183036;;;-0.883565229;;;;;;;;;-0.991183036;;;-0.883565229;;;-0.991508496;;;-0.989236952;;;-0.988013093
-0.990782932;;;-0.882018267;;;;;;;;;-0.990782932;;;-0.882018267;;;-0.991123139;;;-0.988748704;;;-0.987469443
-0.990373993;;;-0.880461741;;;;;;;;;-0.990373993;;;-0.880461741;;;-0.990729271;;;-0.988249688;;;-0.986913814
-0.989956221;;;-0.878895667;;;;;;;;;-0.989956221;;;-0.878895667;;;-0.990326893;;;-0.98773991;;;-0.986346213
-0.989529621;;;-0.877320061;;;;;;;;;-0.989529621;;;-0.877320061;;;-0.98991601;;;-0.987219376;;;-0.985766647
-0.989094196;;;-0.875734942;;;;;;;;;-0.989094196;;;-0.875734942;;;-0.989496626;;;-0.986688091;;;-0.985175124
-0.98864995;;;-0.874140326;;;;;;;;;-0.98864995;;;-0.874140326;;;-0.989068743;;;-0.986146061;;;-0.984571649
-0.988196888;;;-0.872536231;;;;;;;;;-0.988196888;;;-0.872536231;;;-0.988632366;;;-0.985593292;;;-0.98395623
-0.987735013;;;-0.870922673;;;;;;;;;-0.987735013;;;-0.870922673;;;-0.988187498;;;-0.98502979;;;-0.983328876
-0.987264329;;;-0.869299671;;;;;;;;;-0.987264329;;;-0.869299671;;;-0.987734143;;;-0.984455561;;;-0.982689593
-0.986784841;;;-0.867667242;;;;;;;;;-0.986784841;;;-0.867667242;;;-0.987272305;;;-0.983870611;;;-0.98203839
-0.986296552;;;-0.866025404;;;;;;;;;-0.986296552;;;-0.866025404;;;-0.986801988;;;-0.983274947;;;-0.981375273
-0.985799468;;;-0.864374174;;;;;;;;;-0.985799468;;;-0.864374174;;;-0.986323196;;;-0.982668576;;;-0.980700252
-0.985293593;;;-0.862713571;;;;;;;;;-0.985293593;;;-0.862713571;;;-0.985835933;;;-0.982051503;;;-0.980013334
-0.98477893;;;-0.861043612;;;;;;;;;-0.98477893;;;-0.861043612;;;-0.985340204;;;-0.981423735;;;-0.979314528
-0.984255486;;;-0.859364315;;;;;;;;;-0.984255486;;;-0.859364315;;;-0.984836012;;;-0.98078528;;;-0.978603842
-0.983723263;;;-0.8576757;;;;;;;;;-0.983723263;;;-0.8576757;;;-0.984323362;;;-0.980136145;;;-0.977881285
-0.983182268;;;-0.855977783;;;;;;;;;-0.983182268;;;-0.855977783;;;-0.983802258;;;-0.979476335;;;-0.977146866
-0.982632505;;;-0.854270584;;;;;;;;;-0.982632505;;;-0.854270584;;;-0.983272705;;;-0.97880586;;;-0.976400593
-0.982073979;;;-0.852554121;;;;;;;;;-0.982073979;;;-0.852554121;;;-0.982734707;;;-0.978124725;;;-0.975642476
-0.981506694;;;-0.850828413;;;;;;;;;-0.981506694;;;-0.850828413;;;-0.982188269;;;-0.977432938;;;-0.974872523
-0.980930657;;;-0.849093478;;;;;;;;;-0.980930657;;;-0.849093478;;;-0.981633396;;;-0.976730507;;;-0.974090745
-0.980345871;;;-0.847349335;;;;;;;;;-0.980345871;;;-0.847349335;;;-0.981070092;;;-0.97601744;;;-0.97329715
-0.979752343;;;-0.845596004;;;;;;;;;-0.979752343;;;-0.845596004;;;-0.980498363;;;-0.975293744;;;-0.972491748
-0.979150078;;;-0.843833502;;;;;;;;;-0.979150078;;;-0.843833502;;;-0.979918212;;;-0.974559427;;;-0.97167455
-0.97853908;;;-0.842061849;;;;;;;;;-0.97853908;;;-0.842061849;;;-0.979329646;;;-0.973814497;;;-0.970845564
-0.977919356;;;-0.840281065;;;;;;;;;-0.977919356;;;-0.840281065;;;-0.978732669;;;-0.973058962;;;-0.970004801
-0.97729091;;;-0.838491169;;;;;;;;;-0.97729091;;;-0.838491169;;;-0.978127286;;;-0.972292831;;;-0.969152272
-0.976653749;;;-0.83669218;;;;;;;;;-0.976653749;;;-0.83669218;;;-0.977513503;;;-0.971516111;;;-0.968287985
-0.976007879;;;-0.834884117;;;;;;;;;-0.976007879;;;-0.834884117;;;-0.976891324;;;-0.970728812;;;-0.967411953
-0.975353304;;;-0.833067001;;;;;;;;;-0.975353304;;;-0.833067001;;;-0.976260756;;;-0.969930942;;;-0.966524186
-0.974690031;;;-0.83124085;;;;;;;;;-0.974690031;;;-0.83124085;;;-0.975621803;;;-0.969122509;;;-0.965624693
-0.974018066;;;-0.829405685;;;;;;;;;-0.974018066;;;-0.829405685;;;-0.974974471;;;-0.968303522;;;-0.964713488
-0.973337414;;;-0.827561526;;;;;;;;;-0.973337414;;;-0.827561526;;;-0.974318765;;;-0.967473991;;;-0.963790579
-0.972648082;;;-0.825708393;;;;;;;;;-0.972648082;;;-0.825708393;;;-0.973654692;;;-0.966633924;;;-0.962855979
-0.971950076;;;-0.823846305;;;;;;;;;-0.971950076;;;-0.823846305;;;-0.972982257;;;-0.96578333;;;-0.961909699
-0.971243403;;;-0.821975284;;;;;;;;;-0.971243403;;;-0.821975284;;;-0.972301465;;;-0.964922219;;;-0.96095175
-0.970528067;;;-0.820095348;;;;;;;;;-0.970528067;;;-0.820095348;;;-0.971612323;;;-0.9640506;;;-0.959982144
-0.969804077;;;-0.818206519;;;;;;;;;-0.969804077;;;-0.818206519;;;-0.970914837;;;-0.963168483;;;-0.959000893
-0.969071438;;;-0.816308818;;;;;;;;;-0.969071438;;;-0.816308818;;;-0.970209012;;;-0.962275877;;;-0.958008009
-0.968330156;;;-0.814402264;;;;;;;;;-0.968330156;;;-0.814402264;;;-0.969494854;;;-0.961372791;;;-0.957003503
-0.967580239;;;-0.812486878;;;;;;;;;-0.967580239;;;-0.812486878;;;-0.96877237;;;-0.960459237;;;-0.955987388
-0.966821693;;;-0.810562681;;;;;;;;;-0.966821693;;;-0.810562681;;;-0.968041566;;;-0.959535223;;;-0.954959676
-0.966054525;;;-0.808629695;;;;;;;;;-0.966054525;;;-0.808629695;;;-0.967302448;;;-0.958600759;;;-0.95392038
-0.965278742;;;-0.806687939;;;;;;;;;-0.965278742;;;-0.806687939;;;-0.966555022;;;-0.957655857;;;-0.952869512
-0.964494351;;;-0.804737436;;;;;;;;;-0.964494351;;;-0.804737436;;;-0.965799296;;;-0.956700526;;;-0.951807086
-0.963701358;;;-0.802778205;;;;;;;;;-0.963701358;;;-0.802778205;;;-0.965035274;;;-0.955734776;;;-0.950733113
-0.96289977;;;-0.800810269;;;;;;;;;-0.96289977;;;-0.800810269;;;-0.964262965;;;-0.954758619;;;-0.949647607
-0.962089596;;;-0.798833649;;;;;;;;;-0.962089596;;;-0.798833649;;;-0.963482374;;;-0.953772064;;;-0.948550581
-0.961270841;;;-0.796848366;;;;;;;;;-0.961270841;;;-0.796848366;;;-0.962693509;;;-0.952775123;;;-0.947442049
-0.960443514;;;-0.794854441;;;;;;;;;-0.960443514;;;-0.794854441;;;-0.961896375;;;-0.951767806;;;-0.946322023
-0.959607622;;;-0.792851897;;;;;;;;;-0.959607622;;;-0.792851897;;;-0.961090981;;;-0.950750124;;;-0.945190518
-0.958763172;;;-0.790840755;;;;;;;;;-0.958763172;;;-0.790840755;;;-0.960277332;;;-0.949722089;;;-0.944047547
-0.957910172;;;-0.788821037;;;;;;;;;-0.957910172;;;-0.788821037;;;-0.959455436;;;-0.948683711;;;-0.942893124
-0.957048629;;;-0.786792765;;;;;;;;;-0.957048629;;;-0.786792765;;;-0.9586253;;;-0.947635003;;;-0.941727263
-0.956178551;;;-0.78475596;;;;;;;;;-0.956178551;;;-0.78475596;;;-0.957786931;;;-0.946575974;;;-0.940549979
-0.955299946;;;-0.782710646;;;;;;;;;-0.955299946;;;-0.782710646;;;-0.956940336;;;-0.945506637;;;-0.939361284
-0.954412821;;;-0.780656843;;;;;;;;;-0.954412821;;;-0.780656843;;;-0.956085522;;;-0.944427004;;;-0.938161195
-0.953517185;;;-0.778594574;;;;;;;;;-0.953517185;;;-0.778594574;;;-0.955222498;;;-0.943337087;;;-0.936949725
-0.952613046;;;-0.776523863;;;;;;;;;-0.952613046;;;-0.776523863;;;-0.954351269;;;-0.942236896;;;-0.935726889
-0.951700411;;;-0.77444473;;;;;;;;;-0.951700411;;;-0.77444473;;;-0.953471844;;;-0.941126444;;;-0.934492702
-0.950779289;;;-0.772357199;;;;;;;;;-0.950779289;;;-0.772357199;;;-0.952584231;;;-0.940005744;;;-0.933247179
-0.949849688;;;-0.770261292;;;;;;;;;-0.949849688;;;-0.770261292;;;-0.951688436;;;-0.938874807;;;-0.931990336
-0.948911616;;;-0.768157033;;;;;;;;;-0.948911616;;;-0.768157033;;;-0.950784468;;;-0.937733645;;;-0.930722186
-0.947965082;;;-0.766044443;;;;;;;;;-0.947965082;;;-0.766044443;;;-0.949872334;;;-0.936582272;;;-0.929442746
-0.947010093;;;-0.763923546;;;;;;;;;-0.947010093;;;-0.763923546;;;-0.948952043;;;-0.9354207;;;-0.928152032
-0.946046659;;;-0.761794365;;;;;;;;;-0.946046659;;;-0.761794365;;;-0.948023601;;;-0.93424894;;;-0.926850058
-0.945074789;;;-0.759656923;;;;;;;;;-0.945074789;;;-0.759656923;;;-0.947087018;;;-0.933067007;;;-0.925536841
-0.94409449;;;-0.757511242;;;;;;;;;-0.94409449;;;-0.757511242;;;-0.9461423;;;-0.931874913;;;-0.924212396
-0.943105772;;;-0.755357347;;;;;;;;;-0.943105772;;;-0.755357347;;;-0.945189457;;;-0.930672671;;;-0.92287674
-0.942108643;;;-0.753195261;;;;;;;;;-0.942108643;;;-0.753195261;;;-0.944228496;;;-0.929460294;;;-0.921529889
-0.941103112;;;-0.751025006;;;;;;;;;-0.941103112;;;-0.751025006;;;-0.943259426;;;-0.928237795;;;-0.920171859
-0.940089189;;;-0.748846608;;;;;;;;;-0.940089189;;;-0.748846608;;;-0.942282255;;;-0.927005187;;;-0.918802667
-0.939066882;;;-0.746660088;;;;;;;;;-0.939066882;;;-0.746660088;;;-0.941296991;;;-0.925762485;;;-0.917422329
-0.9380362;;;-0.744465472;;;;;;;;;-0.9380362;;;-0.744465472;;;-0.940303643;;;-0.924509701;;;-0.916030862
-0.936997153;;;-0.742262782;;;;;;;;;-0.936997153;;;-0.742262782;;;-0.939302219;;;-0.923246849;;;-0.914628283
-0.93594975;;;-0.740052043;;;;;;;;;-0.93594975;;;-0.740052043;;;-0.938292728;;;-0.921973943;;;-0.913214609
-0.934894;;;-0.737833279;;;;;;;;;-0.934894;;;-0.737833279;;;-0.937275179;;;-0.920690997;;;-0.911789857
-0.933829912;;;-0.735606513;;;;;;;;;-0.933829912;;;-0.735606513;;;-0.93624958;;;-0.919398025;;;-0.910354044
-0.932757497;;;-0.733371771;;;;;;;;;-0.932757497;;;-0.733371771;;;-0.935215941;;;-0.91809504;;;-0.908907188
-0.931676763;;;-0.731129075;;;;;;;;;-0.931676763;;;-0.731129075;;;-0.934174269;;;-0.916782057;;;-0.907449306
-0.930587721;;;-0.728878451;;;;;;;;;-0.930587721;;;-0.728878451;;;-0.933124574;;;-0.915459091;;;-0.905980417
-0.929490379;;;-0.726619922;;;;;;;;;-0.929490379;;;-0.726619922;;;-0.932066866;;;-0.914126155;;;-0.904500537
-0.928384749;;;-0.724353514;;;;;;;;;-0.928384749;;;-0.724353514;;;-0.931001152;;;-0.912783265;;;-0.903009685
